student_id,gender,adult_learner_flag,family_support_flag,dependents_flag,mobile_contactable_flag,multi_channel_contact_flag,digital_access_type,enrollment_commitment_type,digital_self_service_flag,payment_plan_type,monthly_student_bill,actual_dropout_flag
CRM-05352,Female,0,0,0,1,0,High bandwidth,Annual commitment,0,Mailed check,95.5,1
CRM-05353,Male,0,0,0,1,0,High bandwidth,Open enrollment,1,Electronic check,98.65,0
CRM-05354,Male,0,0,0,1,0,Standard bandwidth,Open enrollment,0,Mailed check,61.65,0
CRM-05355,Female,0,0,1,1,0,High bandwidth,Open enrollment,1,Electronic check,89.35,0
CRM-05356,Male,0,0,0,1,1,High bandwidth,Open enrollment,1,Electronic check,95.4,0
CRM-05357,Female,0,1,0,0,0,Standard bandwidth,Annual commitment,0,Credit card (automatic),35.4,0
CRM-05358,Male,0,1,0,1,0,Limited access,Multi-year commitment,0,Mailed check,19.95,0
CRM-05359,Male,0,0,0,1,0,Limited access,Open enrollment,0,Mailed check,19.25,0
CRM-05360,Female,1,0,0,0,0,Standard bandwidth,Open enrollment,1,Electronic check,29.65,1
CRM-05361,Male,0,1,1,1,1,High bandwidth,Open enrollment,1,Electronic check,84.5,1
CRM-05362,Female,0,0,1,1,0,Limited access,Annual commitment,1,Mailed check,20.4,0
CRM-05363,Male,0,1,1,1,1,Limited access,Multi-year commitment,0,Credit card (automatic),24.75,0
CRM-05364,Male,0,1,1,1,1,Limited access,Multi-year commitment,0,Mailed check,25.35,0
CRM-05365,Male,0,0,0,1,1,High bandwidth,Open enrollment,1,Credit card (automatic),90.7,1
CRM-05366,Male,0,0,1,1,0,Limited access,Multi-year commitment,0,Bank transfer (automatic),20.0,0
CRM-05367,Female,0,1,1,1,0,Standard bandwidth,Multi-year commitment,1,Electronic check,59.75,0
CRM-05368,Female,0,1,1,1,1,Standard bandwidth,Multi-year commitment,1,Bank transfer (automatic),82.5,0
CRM-05369,Female,1,0,0,1,0,High bandwidth,Open enrollment,1,Electronic check,70.3,1
CRM-05370,Female,0,0,0,1,0,Limited access,Open enrollment,0,Mailed check,20.35,0
CRM-05371,Male,0,1,1,1,1,High bandwidth,Open enrollment,1,Bank transfer (automatic),90.8,0
CRM-05372,Female,0,0,0,1,1,High bandwidth,Annual commitment,1,Bank transfer (automatic),103.95,1
CRM-05373,Female,1,0,0,1,1,High bandwidth,Open enrollment,1,Electronic check,104.95,0
CRM-05374,Male,0,1,0,1,0,High bandwidth,Multi-year commitment,1,Electronic check,105.25,0
CRM-05375,Female,0,0,0,1,1,High bandwidth,Open enrollment,1,Electronic check,74.75,1
CRM-05376,Female,0,0,0,1,0,Standard bandwidth,Open enrollment,1,Electronic check,50.8,1
CRM-05377,Male,0,0,0,1,1,Limited access,Annual commitment,0,Mailed check,23.75,0
CRM-05378,Male,0,0,0,1,0,Standard bandwidth,Open enrollment,1,Electronic check,61.3,0
CRM-05379,Female,0,1,1,1,1,Standard bandwidth,Multi-year commitment,0,Mailed check,75.8,0
CRM-05380,Female,0,1,0,1,1,High bandwidth,Annual commitment,1,Electronic check,98.0,0
CRM-05381,Male,0,0,0,1,0,High bandwidth,Open enrollment,1,Electronic check,80.25,1
CRM-05382,Male,0,1,0,1,1,High bandwidth,Open enrollment,1,Electronic check,78.9,1
CRM-05383,Male,0,1,1,0,0,Standard bandwidth,Annual commitment,1,Mailed check,52.0,0
CRM-05384,Male,0,0,0,1,1,High bandwidth,Open enrollment,1,Electronic check,84.75,1
CRM-05385,Female,0,0,0,1,1,Standard bandwidth,Open enrollment,1,Mailed check,64.4,0
CRM-05386,Male,0,0,0,1,1,High bandwidth,Open enrollment,0,Bank transfer (automatic),85.45,1
CRM-05387,Male,0,0,0,1,0,Standard bandwidth,Open enrollment,1,Credit card (automatic),45.8,0
CRM-05388,Male,0,0,0,0,0,Standard bandwidth,Open enrollment,0,Electronic check,30.5,0
CRM-05389,Male,0,1,1,1,0,Limited access,Open enrollment,0,Mailed check,19.9,1
CRM-05390,Female,0,1,0,1,0,High bandwidth,Open enrollment,0,Mailed check,69.15,0
CRM-05391,Male,1,0,0,1,1,High bandwidth,Open enrollment,1,Electronic check,99.45,1
CRM-05392,Female,0,0,0,0,0,Standard bandwidth,Annual commitment,1,Mailed check,49.25,0
CRM-05393,Male,0,1,1,0,0,Standard bandwidth,Multi-year commitment,0,Bank transfer (automatic),39.35,0
CRM-05394,Female,0,0,0,1,0,High bandwidth,Open enrollment,1,Electronic check,70.6,1
CRM-05395,Female,0,1,0,1,1,High bandwidth,Open enrollment,1,Credit card (automatic),105.1,0
CRM-05396,Female,0,0,0,1,0,High bandwidth,Open enrollment,1,Credit card (automatic),81.0,1
CRM-05397,Female,0,0,1,1,0,Limited access,Annual commitment,1,Credit card (automatic),20.1,0
CRM-05398,Male,0,0,0,1,0,High bandwidth,Open enrollment,1,Electronic check,84.85,1
CRM-05399,Male,0,0,0,1,0,Limited access,Open enrollment,0,Mailed check,19.75,0
CRM-05400,Female,0,0,0,1,0,Limited access,Annual commitment,0,Bank transfer (automatic),19.75,0
CRM-05401,Female,0,0,0,1,0,High bandwidth,Open enrollment,1,Bank transfer (automatic),70.4,0
CRM-05402,Male,0,0,0,1,0,Limited access,Multi-year commitment,0,Mailed check,20.45,0
CRM-05403,Female,0,1,1,1,0,Limited access,Multi-year commitment,0,Mailed check,20.35,0
CRM-05404,Female,0,1,1,1,1,Standard bandwidth,Open enrollment,1,Electronic check,86.2,0
CRM-05405,Female,0,0,0,1,0,High bandwidth,Annual commitment,1,Credit card (automatic),95.65,0
CRM-05406,Male,0,0,1,1,1,High bandwidth,Annual commitment,1,Electronic check,103.8,0
CRM-05407,Male,0,1,1,1,1,High bandwidth,Multi-year commitment,1,Electronic check,97.2,0
CRM-05408,Female,0,1,1,1,0,Standard bandwidth,Multi-year commitment,0,Mailed check,63.55,0
CRM-05409,Female,0,0,0,1,1,Limited access,Multi-year commitment,0,Bank transfer (automatic),24.95,0
CRM-05410,Female,1,0,0,1,1,High bandwidth,Open enrollment,1,Electronic check,89.15,1
CRM-05411,Female,0,1,0,1,0,High bandwidth,Multi-year commitment,1,Bank transfer (automatic),99.0,0
CRM-05412,Female,1,1,0,0,0,Standard bandwidth,Open enrollment,1,Electronic check,24.8,1
CRM-05413,Male,1,1,0,1,1,High bandwidth,Annual commitment,1,Bank transfer (automatic),85.55,0
CRM-05414,Female,0,0,0,1,0,High bandwidth,Open enrollment,1,Credit card (automatic),94.0,0
CRM-05415,Male,0,0,0,1,1,High bandwidth,Annual commitment,1,Credit card (automatic),105.65,1
CRM-05416,Female,0,0,0,1,1,Standard bandwidth,Open enrollment,1,Electronic check,50.3,0
CRM-05417,Female,0,1,1,1,0,High bandwidth,Annual commitment,1,Electronic check,95.0,0
CRM-05418,Male,0,1,1,1,0,Standard bandwidth,Multi-year commitment,1,Bank transfer (automatic),61.4,0
CRM-05419,Male,1,0,0,1,1,High bandwidth,Open enrollment,1,Credit card (automatic),80.55,0
CRM-05420,Female,1,1,0,1,1,High bandwidth,Multi-year commitment,0,Bank transfer (automatic),78.5,0
CRM-05421,Male,0,1,0,1,1,High bandwidth,Multi-year commitment,0,Credit card (automatic),114.3,0
CRM-05422,Female,0,0,0,1,0,Limited access,Multi-year commitment,0,Mailed check,20.05,0
CRM-05423,Male,0,1,1,1,0,Standard bandwidth,Multi-year commitment,0,Credit card (automatic),62.65,0
CRM-05424,Male,0,0,0,1,0,High bandwidth,Open enrollment,1,Electronic check,80.85,1
CRM-05425,Male,1,1,0,1,1,High bandwidth,Multi-year commitment,1,Credit card (automatic),92.7,0
CRM-05426,Female,0,0,0,1,1,High bandwidth,Open enrollment,0,Electronic check,100.45,0
CRM-05427,Male,0,1,0,1,1,Standard bandwidth,Multi-year commitment,1,Bank transfer (automatic),75.2,0
CRM-05428,Female,0,0,0,1,1,High bandwidth,Open enrollment,1,Credit card (automatic),84.75,0
CRM-05429,Female,0,1,0,1,0,High bandwidth,Open enrollment,0,Electronic check,89.45,1
CRM-05430,Female,0,1,1,1,1,Standard bandwidth,Multi-year commitment,1,Bank transfer (automatic),79.5,0
CRM-05431,Male,0,0,0,1,1,Standard bandwidth,Open enrollment,1,Credit card (automatic),72.15,1
CRM-05432,Female,0,0,0,1,0,Limited access,Annual commitment,1,Electronic check,19.8,0
CRM-05433,Female,0,0,0,1,0,Standard bandwidth,Open enrollment,0,Electronic check,76.4,1
CRM-05434,Male,0,0,0,1,0,High bandwidth,Annual commitment,1,Mailed check,100.9,0
CRM-05435,Male,0,0,1,1,1,High bandwidth,Open enrollment,1,Bank transfer (automatic),95.3,0
CRM-05436,Female,0,1,1,1,0,High bandwidth,Annual commitment,0,Bank transfer (automatic),90.95,0
CRM-05437,Female,0,0,1,1,0,Standard bandwidth,Open enrollment,0,Electronic check,54.5,0
CRM-05438,Female,1,0,0,1,1,Standard bandwidth,Open enrollment,1,Mailed check,61.6,1
CRM-05439,Male,0,1,0,1,0,High bandwidth,Open enrollment,1,Electronic check,79.9,1
CRM-05440,Male,1,0,0,1,1,High bandwidth,Open enrollment,1,Credit card (automatic),96.15,1
CRM-05441,Female,0,1,1,1,0,Standard bandwidth,Open enrollment,1,Bank transfer (automatic),49.6,0
CRM-05442,Female,0,1,0,1,1,Standard bandwidth,Multi-year commitment,0,Credit card (automatic),65.3,1
CRM-05443,Female,0,0,1,1,1,Limited access,Multi-year commitment,1,Credit card (automatic),25.0,0
CRM-05444,Male,0,0,0,1,0,Standard bandwidth,Open enrollment,0,Electronic check,45.45,0
CRM-05445,Male,0,1,0,1,1,High bandwidth,Open enrollment,1,Bank transfer (automatic),107.75,0
CRM-05446,Male,0,1,1,1,1,High bandwidth,Multi-year commitment,1,Credit card (automatic),89.1,0
CRM-05447,Male,0,0,0,1,0,Limited access,Open enrollment,0,Mailed check,19.65,1
CRM-05448,Female,0,0,0,1,0,Standard bandwidth,Open enrollment,0,Mailed check,44.75,0
CRM-05449,Female,0,1,1,1,1,High bandwidth,Annual commitment,1,Bank transfer (automatic),101.6,0
CRM-05450,Male,0,1,1,1,0,High bandwidth,Multi-year commitment,0,Bank transfer (automatic),103.15,0
CRM-05451,Male,0,0,0,1,1,High bandwidth,Open enrollment,1,Mailed check,84.65,1
CRM-05452,Female,0,1,0,1,1,High bandwidth,Annual commitment,0,Mailed check,95.65,0
CRM-05453,Female,0,1,1,1,0,Standard bandwidth,Annual commitment,0,Bank transfer (automatic),75.1,0
CRM-05454,Male,0,1,0,1,0,Standard bandwidth,Multi-year commitment,1,Mailed check,61.35,0
CRM-05455,Female,1,1,0,1,0,High bandwidth,Open enrollment,1,Electronic check,69.55,1
CRM-05456,Female,0,0,0,1,0,Limited access,Open enrollment,0,Credit card (automatic),19.7,0
CRM-05457,Female,0,0,0,0,0,Standard bandwidth,Open enrollment,1,Electronic check,31.05,1
CRM-05458,Female,0,1,1,1,0,Standard bandwidth,Open enrollment,0,Bank transfer (automatic),51.0,0
CRM-05459,Male,0,0,0,1,0,Standard bandwidth,Open enrollment,1,Mailed check,51.0,1
CRM-05460,Female,0,1,1,1,0,High bandwidth,Open enrollment,1,Electronic check,88.85,0
CRM-05461,Male,0,1,0,1,0,Limited access,Multi-year commitment,0,Credit card (automatic),20.05,0
CRM-05462,Female,0,0,0,1,0,Standard bandwidth,Multi-year commitment,1,Mailed check,65.1,0
CRM-05463,Male,0,1,0,1,1,Standard bandwidth,Annual commitment,1,Mailed check,70.15,0
CRM-05464,Female,0,1,1,1,0,Standard bandwidth,Open enrollment,1,Bank transfer (automatic),44.35,1
CRM-05465,Male,0,0,0,1,0,Limited access,Multi-year commitment,1,Mailed check,20.75,0
CRM-05466,Female,0,0,0,1,0,Standard bandwidth,Annual commitment,1,Mailed check,56.05,0
CRM-05467,Male,0,0,1,1,0,Limited access,Annual commitment,1,Bank transfer (automatic),19.95,0
CRM-05468,Female,0,0,0,1,1,High bandwidth,Annual commitment,0,Mailed check,98.6,0
CRM-05469,Female,0,0,0,1,0,High bandwidth,Open enrollment,1,Electronic check,79.7,1
CRM-05470,Male,0,0,0,1,0,High bandwidth,Open enrollment,1,Credit card (automatic),79.0,0
CRM-05471,Female,1,1,0,1,0,High bandwidth,Multi-year commitment,0,Credit card (automatic),89.45,0
CRM-05472,Female,0,0,0,1,1,High bandwidth,Open enrollment,1,Electronic check,74.2,0
CRM-05473,Male,0,1,1,1,1,Standard bandwidth,Open enrollment,0,Bank transfer (automatic),81.0,0
CRM-05474,Male,0,1,1,1,0,Standard bandwidth,Open enrollment,1,Electronic check,49.6,0
CRM-05475,Female,0,0,0,1,1,High bandwidth,Open enrollment,1,Electronic check,84.6,0
CRM-05476,Male,0,0,1,1,1,Standard bandwidth,Open enrollment,1,Credit card (automatic),55.0,1
CRM-05477,Female,1,0,0,1,0,High bandwidth,Open enrollment,1,Mailed check,84.85,1
CRM-05478,Female,0,1,1,1,1,Standard bandwidth,Multi-year commitment,1,Bank transfer (automatic),84.2,0
CRM-05479,Male,0,1,0,1,0,High bandwidth,Multi-year commitment,1,Electronic check,106.3,0
CRM-05480,Female,0,0,0,1,0,High bandwidth,Open enrollment,0,Electronic check,69.05,0
CRM-05481,Female,0,0,0,1,0,Standard bandwidth,Open enrollment,1,Mailed check,45.4,0
CRM-05482,Male,1,0,0,1,1,High bandwidth,Open enrollment,1,Electronic check,73.65,1
CRM-05483,Male,0,1,1,1,0,Standard bandwidth,Annual commitment,1,Mailed check,73.9,1
CRM-05484,Female,0,1,0,1,1,High bandwidth,Open enrollment,1,Electronic check,77.75,1
CRM-05485,Male,0,1,1,1,1,High bandwidth,Multi-year commitment,1,Electronic check,99.35,0
CRM-05486,Male,0,0,0,1,0,Standard bandwidth,Open enrollment,1,Mailed check,50.75,0
CRM-05487,Male,0,0,0,1,1,Standard bandwidth,Multi-year commitment,0,Bank transfer (automatic),87.1,0
CRM-05488,Male,0,0,1,1,0,Limited access,Annual commitment,1,Mailed check,20.15,0
CRM-05489,Male,1,1,0,1,1,High bandwidth,Annual commitment,1,Bank transfer (automatic),98.7,0
CRM-05490,Female,0,0,1,0,0,Standard bandwidth,Open enrollment,0,Electronic check,25.2,0
CRM-05491,Male,0,0,0,1,0,Standard bandwidth,Open enrollment,1,Bank transfer (automatic),55.7,0
CRM-05492,Male,0,0,0,1,0,Standard bandwidth,Open enrollment,0,Bank transfer (automatic),65.35,0
CRM-05493,Female,0,1,1,1,1,Limited access,Multi-year commitment,1,Bank transfer (automatic),25.3,0
CRM-05494,Female,1,1,0,1,1,High bandwidth,Open enrollment,1,Electronic check,84.35,1
CRM-05495,Female,0,0,0,1,0,High bandwidth,Open enrollment,0,Electronic check,84.95,1
CRM-05496,Male,0,0,0,1,0,High bandwidth,Open enrollment,1,Electronic check,73.85,1
CRM-05497,Male,0,1,1,1,1,Limited access,Multi-year commitment,0,Mailed check,24.25,0
CRM-05498,Male,0,1,1,0,0,Standard bandwidth,Annual commitment,1,Bank transfer (automatic),51.8,1
CRM-05499,Female,1,1,0,1,0,Standard bandwidth,Open enrollment,0,Electronic check,46.0,1
CRM-05500,Male,1,0,0,1,0,High bandwidth,Open enrollment,1,Electronic check,79.4,1
CRM-05501,Male,0,1,1,1,0,Standard bandwidth,Multi-year commitment,0,Bank transfer (automatic),60.5,0
CRM-05502,Male,0,0,0,0,0,Standard bandwidth,Open enrollment,0,Credit card (automatic),25.1,0
CRM-05503,Male,1,1,0,1,0,High bandwidth,Open enrollment,1,Bank transfer (automatic),71.8,1
CRM-05504,Male,0,1,1,1,0,Limited access,Annual commitment,0,Bank transfer (automatic),20.05,0
CRM-05505,Male,1,1,0,1,1,High bandwidth,Annual commitment,0,Mailed check,88.4,1
CRM-05506,Female,0,1,1,0,0,Standard bandwidth,Annual commitment,0,Credit card (automatic),30.25,0
CRM-05507,Male,0,0,0,1,0,Limited access,Open enrollment,0,Mailed check,20.2,0
CRM-05508,Female,0,0,0,1,0,Standard bandwidth,Annual commitment,1,Electronic check,59.9,0
CRM-05509,Male,0,1,0,1,1,Limited access,Multi-year commitment,0,Bank transfer (automatic),25.15,0
CRM-05510,Female,0,0,1,1,0,Standard bandwidth,Open enrollment,0,Mailed check,46.0,1
CRM-05511,Male,0,0,0,1,0,High bandwidth,Open enrollment,0,Credit card (automatic),101.3,0
CRM-05512,Male,0,1,0,1,1,Standard bandwidth,Multi-year commitment,1,Credit card (automatic),76.95,0
CRM-05513,Female,0,1,1,1,1,Standard bandwidth,Open enrollment,1,Mailed check,55.3,0
CRM-05514,Female,1,0,0,1,0,High bandwidth,Multi-year commitment,1,Bank transfer (automatic),92.45,0
CRM-05515,Female,0,0,0,1,0,Standard bandwidth,Open enrollment,1,Bank transfer (automatic),48.45,0
CRM-05516,Female,0,1,1,1,0,Limited access,Multi-year commitment,0,Mailed check,19.35,0
CRM-05517,Male,0,0,0,1,1,Standard bandwidth,Open enrollment,0,Credit card (automatic),51.75,1
CRM-05518,Male,1,1,1,1,0,High bandwidth,Annual commitment,1,Bank transfer (automatic),86.7,0
CRM-05519,Male,0,1,1,1,1,High bandwidth,Open enrollment,1,Electronic check,94.4,1
CRM-05520,Male,0,1,0,1,0,Standard bandwidth,Open enrollment,0,Mailed check,55.7,0
CRM-05521,Female,0,0,0,1,1,High bandwidth,Annual commitment,1,Credit card (automatic),84.25,0
CRM-05522,Male,0,0,0,1,0,Standard bandwidth,Open enrollment,1,Electronic check,64.65,0
CRM-05523,Female,0,0,0,1,0,High bandwidth,Open enrollment,1,Mailed check,70.15,1
CRM-05524,Female,0,1,0,1,0,High bandwidth,Open enrollment,1,Bank transfer (automatic),69.2,0
CRM-05525,Male,0,1,1,1,0,Standard bandwidth,Multi-year commitment,0,Bank transfer (automatic),54.65,0
CRM-05526,Female,0,1,1,1,1,Limited access,Annual commitment,1,Bank transfer (automatic),24.75,0
CRM-05527,Male,0,1,1,1,1,Limited access,Annual commitment,1,Mailed check,23.95,0
CRM-05528,Female,1,1,0,1,1,High bandwidth,Annual commitment,0,Credit card (automatic),105.0,0
CRM-05529,Male,0,1,0,1,0,Standard bandwidth,Annual commitment,1,Bank transfer (automatic),59.85,0
CRM-05530,Male,0,0,0,1,0,Limited access,Open enrollment,0,Mailed check,20.05,0
CRM-05531,Female,0,0,0,1,1,High bandwidth,Annual commitment,1,Bank transfer (automatic),92.15,0
CRM-05532,Male,0,1,1,0,0,Standard bandwidth,Annual commitment,0,Mailed check,44.8,0
CRM-05533,Female,0,0,0,1,0,Limited access,Multi-year commitment,0,Credit card (automatic),20.9,0
CRM-05534,Female,1,0,0,1,1,High bandwidth,Open enrollment,1,Bank transfer (automatic),95.4,0
CRM-05535,Male,0,0,1,1,1,High bandwidth,Open enrollment,0,Electronic check,80.35,0
CRM-05536,Female,0,1,1,1,1,Standard bandwidth,Multi-year commitment,1,Bank transfer (automatic),85.1,0
CRM-05537,Male,0,0,0,0,0,Standard bandwidth,Open enrollment,1,Credit card (automatic),34.7,1
CRM-05538,Male,1,1,0,1,1,High bandwidth,Multi-year commitment,1,Bank transfer (automatic),115.05,0
CRM-05539,Female,0,0,0,1,0,High bandwidth,Open enrollment,1,Electronic check,81.1,1
CRM-05540,Male,0,1,1,1,0,Limited access,Annual commitment,0,Mailed check,19.95,0
CRM-05541,Female,0,1,1,1,0,Limited access,Open enrollment,0,Mailed check,20.55,1
CRM-05542,Female,0,0,0,1,1,High bandwidth,Multi-year commitment,1,Electronic check,106.6,1
CRM-05543,Female,0,1,0,1,1,Standard bandwidth,Multi-year commitment,0,Bank transfer (automatic),86.15,0
CRM-05544,Female,1,0,0,1,0,High bandwidth,Open enrollment,0,Electronic check,78.85,0
CRM-05545,Male,0,1,0,1,1,High bandwidth,Open enrollment,1,Electronic check,106.75,1
CRM-05546,Male,1,1,0,1,0,High bandwidth,Open enrollment,0,Bank transfer (automatic),86.55,0
CRM-05547,Male,0,0,0,0,0,Standard bandwidth,Open enrollment,0,Mailed check,42.4,0
CRM-05548,Female,0,0,0,1,0,High bandwidth,Open enrollment,1,Electronic check,89.45,1
CRM-05549,Male,0,1,0,1,1,Limited access,Multi-year commitment,0,Bank transfer (automatic),24.25,0
CRM-05550,Female,0,0,0,1,0,High bandwidth,Open enrollment,1,Electronic check,97.9,1
CRM-05551,Male,1,0,0,1,0,Limited access,Annual commitment,0,Bank transfer (automatic),20.5,0
CRM-05552,Male,0,0,0,1,0,Limited access,Open enrollment,1,Credit card (automatic),19.6,0
CRM-05553,Male,0,1,1,1,0,Limited access,Annual commitment,0,Bank transfer (automatic),20.25,0
CRM-05554,Male,0,0,0,1,0,Standard bandwidth,Open enrollment,1,Mailed check,55.7,1
CRM-05555,Female,0,0,0,1,0,Limited access,Multi-year commitment,1,Mailed check,20.6,0
CRM-05556,Female,0,1,1,1,0,Limited access,Multi-year commitment,0,Bank transfer (automatic),19.8,0
CRM-05557,Male,0,0,0,1,0,High bandwidth,Open enrollment,1,Electronic check,79.8,1
CRM-05558,Female,0,0,0,1,0,High bandwidth,Open enrollment,0,Electronic check,80.2,0
CRM-05559,Female,0,1,1,1,1,High bandwidth,Multi-year commitment,1,Credit card (automatic),116.4,0
CRM-05560,Female,0,0,0,0,0,Standard bandwidth,Open enrollment,1,Electronic check,31.65,0
CRM-05561,Male,0,1,0,1,0,High bandwidth,Open enrollment,0,Credit card (automatic),94.15,0
CRM-05562,Male,0,0,0,1,0,Limited access,Open enrollment,0,Electronic check,20.65,0
CRM-05563,Female,1,1,0,1,1,High bandwidth,Open enrollment,1,Bank transfer (automatic),76.85,0
CRM-05564,Female,0,0,0,1,0,Limited access,Open enrollment,0,Mailed check,20.15,0
CRM-05565,Male,0,0,0,1,1,Standard bandwidth,Multi-year commitment,0,Mailed check,55.25,0
CRM-05566,Female,0,1,0,0,0,Standard bandwidth,Open enrollment,1,Electronic check,39.05,1
CRM-05567,Male,0,1,0,1,1,Standard bandwidth,Multi-year commitment,0,Bank transfer (automatic),82.15,0
CRM-05568,Female,1,0,0,1,1,High bandwidth,Annual commitment,0,Bank transfer (automatic),103.0,0
CRM-05569,Female,0,1,0,1,1,High bandwidth,Open enrollment,1,Credit card (automatic),95.1,0
CRM-05570,Female,1,1,0,1,0,High bandwidth,Open enrollment,1,Mailed check,83.9,1
CRM-05571,Female,0,1,1,1,1,High bandwidth,Open enrollment,1,Electronic check,95.15,0
CRM-05572,Male,0,1,0,1,1,Standard bandwidth,Annual commitment,1,Electronic check,79.8,0
CRM-05573,Male,0,1,0,1,1,Standard bandwidth,Multi-year commitment,1,Credit card (automatic),74.8,0
CRM-05574,Female,1,0,0,1,0,High bandwidth,Open enrollment,1,Electronic check,69.85,1
CRM-05575,Female,0,0,0,1,0,Limited access,Open enrollment,0,Electronic check,20.45,0
CRM-05576,Male,0,1,1,1,1,Standard bandwidth,Annual commitment,0,Bank transfer (automatic),78.35,0
CRM-05577,Female,0,0,0,1,0,Standard bandwidth,Open enrollment,1,Mailed check,53.55,1
CRM-05578,Male,0,0,0,1,0,Limited access,Annual commitment,0,Electronic check,19.1,0
CRM-05579,Female,0,1,1,1,0,Limited access,Multi-year commitment,0,Mailed check,20.0,0
CRM-05580,Female,0,1,1,1,1,High bandwidth,Multi-year commitment,0,Bank transfer (automatic),93.9,1
CRM-05581,Male,0,0,0,1,0,Limited access,Annual commitment,0,Bank transfer (automatic),19.95,0
CRM-05582,Male,0,1,1,1,1,High bandwidth,Multi-year commitment,1,Electronic check,113.15,1
CRM-05583,Female,0,0,0,1,1,Limited access,Multi-year commitment,0,Credit card (automatic),24.0,0
CRM-05584,Female,1,1,0,1,0,High bandwidth,Open enrollment,0,Electronic check,84.95,1
CRM-05585,Male,0,1,0,1,1,High bandwidth,Open enrollment,1,Bank transfer (automatic),80.5,1
CRM-05586,Male,0,0,0,1,0,Limited access,Open enrollment,1,Mailed check,19.3,1
CRM-05587,Female,0,0,0,1,0,Limited access,Annual commitment,0,Mailed check,19.15,0
CRM-05588,Female,1,0,0,1,0,High bandwidth,Annual commitment,1,Bank transfer (automatic),91.3,0
CRM-05589,Male,0,0,0,1,0,Standard bandwidth,Open enrollment,1,Mailed check,49.65,1
CRM-05590,Female,0,0,0,1,0,Standard bandwidth,Multi-year commitment,0,Credit card (automatic),54.35,1
CRM-05591,Male,0,1,1,1,0,Limited access,Open enrollment,1,Mailed check,19.15,0
CRM-05592,Male,0,0,0,1,0,High bandwidth,Open enrollment,1,Electronic check,88.45,1
CRM-05593,Male,0,0,0,1,0,Limited access,Multi-year commitment,0,Mailed check,19.75,0
CRM-05594,Male,0,1,0,1,0,Standard bandwidth,Annual commitment,1,Credit card (automatic),75.5,0
CRM-05595,Female,0,1,1,1,1,High bandwidth,Open enrollment,1,Electronic check,83.75,0
CRM-05596,Female,0,0,0,1,0,Limited access,Open enrollment,0,Mailed check,19.4,0
CRM-05597,Female,0,0,0,1,1,Limited access,Multi-year commitment,0,Bank transfer (automatic),26.5,0
CRM-05598,Male,1,0,0,1,1,High bandwidth,Open enrollment,1,Bank transfer (automatic),90.5,1
CRM-05599,Female,0,1,1,1,0,Limited access,Annual commitment,0,Credit card (automatic),19.15,0
CRM-05600,Male,0,1,0,1,0,High bandwidth,Open enrollment,1,Mailed check,94.85,1
CRM-05601,Male,0,1,1,1,0,High bandwidth,Open enrollment,1,Bank transfer (automatic),69.95,1
CRM-05602,Female,0,1,1,0,0,Standard bandwidth,Annual commitment,0,Mailed check,40.9,0
CRM-05603,Male,0,0,0,1,0,Standard bandwidth,Multi-year commitment,1,Mailed check,80.25,0
CRM-05604,Female,0,0,0,1,0,Standard bandwidth,Open enrollment,1,Credit card (automatic),48.6,1
CRM-05605,Male,0,0,0,1,0,High bandwidth,Open enrollment,1,Electronic check,70.8,0
CRM-05606,Male,0,1,1,1,0,Standard bandwidth,Open enrollment,0,Mailed check,60.2,0
CRM-05607,Male,0,0,1,1,0,Standard bandwidth,Annual commitment,0,Credit card (automatic),55.2,0
CRM-05608,Female,1,0,0,0,0,Standard bandwidth,Open enrollment,1,Electronic check,55.8,1
CRM-05609,Female,0,1,1,1,0,Standard bandwidth,Annual commitment,0,Bank transfer (automatic),54.15,0
CRM-05610,Male,0,1,0,1,1,High bandwidth,Open enrollment,1,Bank transfer (automatic),80.15,1
CRM-05611,Female,0,0,0,1,1,High bandwidth,Open enrollment,1,Electronic check,75.5,1
CRM-05612,Female,1,1,0,1,1,High bandwidth,Open enrollment,1,Bank transfer (automatic),100.4,0
CRM-05613,Female,0,0,0,1,0,Standard bandwidth,Annual commitment,1,Credit card (automatic),62.55,0
CRM-05614,Female,0,1,1,1,1,Standard bandwidth,Multi-year commitment,1,Bank transfer (automatic),70.45,0
CRM-05615,Male,0,1,1,1,1,High bandwidth,Annual commitment,1,Bank transfer (automatic),85.5,0
CRM-05616,Male,0,0,0,1,0,Limited access,Open enrollment,1,Bank transfer (automatic),20.2,1
CRM-05617,Female,0,1,1,1,0,Standard bandwidth,Open enrollment,0,Electronic check,54.5,0
CRM-05618,Male,0,0,0,1,0,Limited access,Open enrollment,0,Mailed check,20.75,0
CRM-05619,Male,0,0,0,1,0,Limited access,Open enrollment,0,Mailed check,20.35,0
CRM-05620,Female,1,1,0,1,0,High bandwidth,Annual commitment,1,Bank transfer (automatic),91.0,0
CRM-05621,Male,0,1,0,1,1,High bandwidth,Multi-year commitment,1,Bank transfer (automatic),104.8,0
CRM-05622,Female,0,1,0,1,1,High bandwidth,Open enrollment,1,Credit card (automatic),74.75,1
CRM-05623,Male,0,0,0,1,1,High bandwidth,Open enrollment,1,Mailed check,104.05,1
CRM-05624,Male,0,0,0,1,0,Standard bandwidth,Open enrollment,1,Electronic check,51.1,0
CRM-05625,Male,1,1,0,1,1,High bandwidth,Open enrollment,1,Bank transfer (automatic),89.8,0
